측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,time
111123,종로구,2021010101,0.002,0.5,0.022,0.016,24.0,14.0,2021-01-01 01:00:00
111123,종로구,2021010102,0.002,0.6,0.018,0.02,25.0,14.0,2021-01-01 02:00:00
111123,종로구,2021010103,0.002,0.6,0.013,0.025,27.0,16.0,2021-01-01 03:00:00
111123,종로구,2021010104,0.003,0.6,0.011,0.027,23.0,13.0,2021-01-01 04:00:00
111123,종로구,2021010105,0.003,0.6,0.008,0.032,24.0,14.0,2021-01-01 05:00:00
111123,종로구,2021010106,0.002,0.7,0.003,0.037,26.0,16.0,2021-01-01 06:00:00
111123,종로구,2021010107,0.003,0.7,0.002,0.039,27.0,18.0,2021-01-01 07:00:00
111123,종로구,2021010108,0.003,0.8,0.002,0.041,30.0,18.0,2021-01-01 08:00:00
111123,종로구,2021010109,0.003,0.8,0.004,0.04,33.0,19.0,2021-01-01 09:00:00
111123,종로구,2021010110,0.004,0.9,0.007,0.039,35.0,19.0,2021-01-01 10:00:00
111123,종로구,2021010111,0.004,0.8,0.01,0.036,44.0,27.0,2021-01-01 11:00:00
111123,종로구,2021010112,0.002,0.7,0.016,0.029,42.0,26.0,2021-01-01 12:00:00
111123,종로구,2021010113,0.004,0.5,0.019,0.024,36.0,20.0,2021-01-01 13:00:00
111123,종로구,2021010114,0.003,0.5,0.024,0.022,29.0,15.0,2021-01-01 14:00:00
111123,종로구,2021010115,0.004,0.4,0.027,0.018,30.0,18.0,2021-01-01 15:00:00
111123,종로구,2021010116,0.004,0.4,0.03,0.015,33.0,19.0,2021-01-01 16:00:00
111123,종로구,2021010117,0.003,0.4,0.031,0.014,26.0,16.0,2021-01-01 17:00:00
111123,종로구,2021010118,0.002,0.5,0.027,0.017,28.0,16.0,2021-01-01 18:00:00
111123,종로구,2021010119,0.003,0.5,0.022,0.021,27.0,18.0,2021-01-01 19:00:00
111123,종로구,2021010120,0.003,0.5,0.019,0.024,27.0,17.0,2021-01-01 20:00:00
111123,종로구,2021010121,0.003,0.5,0.02,0.023,27.0,15.0,2021-01-01 21:00:00
111123,종로구,2021010122,0.003,0.5,0.024,0.02,26.0,14.0,2021-01-01 22:00:00
111123,종로구,2021010123,0.004,0.5,0.024,0.017,28.0,16.0,2021-01-01 23:00:00
111123,종로구,2021010124,0.003,0.5,0.026,0.014,34.0,19.0,2021-01-02 00:00:00
111123,종로구,2021010201,0.003,0.4,0.032,0.009,32.0,15.0,2021-01-02 01:00:00
111123,종로구,2021010202,0.003,0.4,0.031,0.01,25.0,9.0,2021-01-02 02:00:00
111123,종로구,2021010203,0.003,0.4,0.017,0.022,29.0,12.0,2021-01-02 03:00:00
111123,종로구,2021010204,0.002,0.4,0.027,0.014,24.0,13.0,2021-01-02 04:00:00
111123,종로구,2021010205,0.003,0.4,0.031,0.01,20.0,8.0,2021-01-02 05:00:00
111123,종로구,2021010206,0.002,0.4,0.026,0.014,19.0,7.0,2021-01-02 06:00:00
111123,종로구,2021010207,0.003,0.5,0.019,0.022,21.0,8.0,2021-01-02 07:00:00
111123,종로구,2021010208,0.003,0.4,0.018,0.023,19.0,9.0,2021-01-02 08:00:00
111123,종로구,2021010209,0.003,0.5,0.015,0.026,21.0,8.0,2021-01-02 09:00:00
111123,종로구,2021010210,0.002,0.4,0.024,0.017,18.0,6.0,2021-01-02 10:00:00
111123,종로구,2021010211,0.003,0.4,0.028,0.013,25.0,12.0,2021-01-02 11:00:00
111123,종로구,2021010212,0.003,0.4,0.027,0.015,22.0,12.0,2021-01-02 12:00:00
111123,종로구,2021010213,0.003,0.4,0.03,0.013,25.0,13.0,2021-01-02 13:00:00
111123,종로구,2021010214,0.004,0.4,0.033,0.01,29.0,12.0,2021-01-02 14:00:00
111123,종로구,2021010215,0.003,0.4,0.036,0.008,43.0,18.0,2021-01-02 15:00:00
111123,종로구,2021010216,0.004,0.4,0.035,0.009,44.0,16.0,2021-01-02 16:00:00
111123,종로구,2021010217,0.004,0.4,0.032,0.011,48.0,12.0,2021-01-02 17:00:00
111123,종로구,2021010218,0.003,0.4,0.03,0.013,57.0,17.0,2021-01-02 18:00:00
111123,종로구,2021010219,0.003,0.5,0.027,0.017,57.0,16.0,2021-01-02 19:00:00
111123,종로구,2021010220,0.002,0.5,0.025,0.016,48.0,15.0,2021-01-02 20:00:00
111123,종로구,2021010221,0.003,0.4,0.027,0.013,55.0,14.0,2021-01-02 21:00:00
111123,종로구,2021010222,0.002,0.4,0.028,0.013,62.0,12.0,2021-01-02 22:00:00
111123,종로구,2021010223,0.003,0.4,0.029,0.01,65.0,14.0,2021-01-02 23:00:00
111123,종로구,2021010224,0.003,0.4,0.031,0.009,65.0,13.0,2021-01-03 00:00:00
111123,종로구,2021010301,0.002,0.4,0.029,0.008,66.0,14.0,2021-01-03 01:00:00
111123,종로구,2021010302,0.003,0.4,0.03,0.008,52.0,12.0,2021-01-03 02:00:00
111123,종로구,2021010303,0.003,0.4,0.025,0.012,48.0,13.0,2021-01-03 03:00:00
111123,종로구,2021010304,0.003,0.4,0.027,0.01,46.0,13.0,2021-01-03 04:00:00
111123,종로구,2021010305,0.003,0.4,0.026,0.011,48.0,12.0,2021-01-03 05:00:00
111123,종로구,2021010306,0.003,0.4,0.025,0.011,49.0,12.0,2021-01-03 06:00:00
111123,종로구,2021010307,0.003,0.5,0.017,0.019,47.0,14.0,2021-01-03 07:00:00
111123,종로구,2021010308,0.003,0.5,0.017,0.021,47.0,13.0,2021-01-03 08:00:00
111123,종로구,2021010309,0.003,0.4,0.018,0.021,44.0,12.0,2021-01-03 09:00:00
111123,종로구,2021010310,0.004,0.4,0.027,0.014,39.0,12.0,2021-01-03 10:00:00
111123,종로구,2021010311,0.003,0.4,0.032,0.009,36.0,12.0,2021-01-03 11:00:00
111123,종로구,2021010312,0.003,0.3,0.035,0.008,22.0,9.0,2021-01-03 12:00:00
111123,종로구,2021010313,0.003,0.4,0.032,0.011,24.0,12.0,2021-01-03 13:00:00
111123,종로구,2021010314,0.003,0.4,0.033,0.01,26.0,12.0,2021-01-03 14:00:00
111123,종로구,2021010315,0.003,0.4,0.033,0.01,27.0,11.0,2021-01-03 15:00:00
111123,종로구,2021010316,0.003,0.4,0.031,0.012,28.0,13.0,2021-01-03 16:00:00
111123,종로구,2021010317,0.004,0.5,0.028,0.016,29.0,14.0,2021-01-03 17:00:00
111123,종로구,2021010318,0.004,0.5,0.025,0.018,32.0,17.0,2021-01-03 18:00:00
111123,종로구,2021010319,0.003,0.5,0.021,0.022,38.0,18.0,2021-01-03 19:00:00
111123,종로구,2021010320,0.003,0.5,0.018,0.025,34.0,17.0,2021-01-03 20:00:00
111123,종로구,2021010321,0.003,0.6,0.013,0.03,36.0,18.0,2021-01-03 21:00:00
111123,종로구,2021010322,0.003,0.7,0.006,0.038,34.0,18.0,2021-01-03 22:00:00
111123,종로구,2021010323,0.003,0.6,0.013,0.028,36.0,19.0,2021-01-03 23:00:00
111123,종로구,2021010324,0.004,0.6,0.005,0.038,33.0,18.0,2021-01-04 00:00:00
111123,종로구,2021010401,0.003,0.6,0.011,0.031,36.0,18.0,2021-01-04 01:00:00
111123,종로구,2021010402,0.003,0.6,0.008,0.034,32.0,18.0,2021-01-04 02:00:00
111123,종로구,2021010403,0.003,0.7,0.006,0.037,31.0,19.0,2021-01-04 03:00:00
111123,종로구,2021010404,0.003,0.7,0.004,0.04,33.0,19.0,2021-01-04 04:00:00
111123,종로구,2021010405,0.003,0.7,0.01,0.033,38.0,21.0,2021-01-04 05:00:00
111123,종로구,2021010406,0.004,0.7,0.01,0.033,36.0,21.0,2021-01-04 06:00:00
111123,종로구,2021010407,0.003,0.7,0.003,0.04,38.0,22.0,2021-01-04 07:00:00
111123,종로구,2021010408,0.003,0.8,0.002,0.045,37.0,22.0,2021-01-04 08:00:00
111123,종로구,2021010409,0.003,0.9,0.003,0.047,40.0,21.0,2021-01-04 09:00:00
111123,종로구,2021010410,0.004,0.9,0.005,0.044,44.0,24.0,2021-01-04 10:00:00
111123,종로구,2021010411,0.003,0.9,0.008,0.042,46.0,27.0,2021-01-04 11:00:00
111123,종로구,2021010412,0.004,0.7,0.014,0.035,48.0,27.0,2021-01-04 12:00:00
111123,종로구,2021010413,0.004,0.6,0.02,0.025,35.0,20.0,2021-01-04 13:00:00
111123,종로구,2021010414,0.003,0.6,0.019,0.025,39.0,22.0,2021-01-04 14:00:00
111123,종로구,2021010415,0.004,0.6,0.017,0.028,44.0,24.0,2021-01-04 15:00:00
111123,종로구,2021010416,0.004,0.6,0.014,0.031,46.0,25.0,2021-01-04 16:00:00
111123,종로구,2021010417,0.002,0.6,0.012,0.035,44.0,29.0,2021-01-04 17:00:00
111123,종로구,2021010418,0.003,0.7,0.007,0.043,43.0,23.0,2021-01-04 18:00:00
111123,종로구,2021010419,0.004,0.7,0.003,0.051,40.0,25.0,2021-01-04 19:00:00
111123,종로구,2021010420,0.004,0.7,0.002,0.048,40.0,22.0,2021-01-04 20:00:00
111123,종로구,2021010421,0.004,0.6,0.002,0.046,46.0,26.0,2021-01-04 21:00:00
111123,종로구,2021010422,0.004,0.7,0.002,0.049,48.0,28.0,2021-01-04 22:00:00
111123,종로구,2021010423,0.004,0.7,0.002,0.048,49.0,28.0,2021-01-04 23:00:00
111123,종로구,2021010424,0.004,0.6,0.008,0.035,46.0,27.0,2021-01-05 00:00:00
111123,종로구,2021010501,0.003,0.5,0.016,0.023,47.0,25.0,2021-01-05 01:00:00
111123,종로구,2021010502,0.002,0.5,0.013,0.026,39.0,24.0,2021-01-05 02:00:00
111123,종로구,2021010503,0.002,0.6,0.007,0.032,45.0,29.0,2021-01-05 03:00:00
111123,종로구,2021010504,0.003,0.6,0.013,0.026,43.0,28.0,2021-01-05 04:00:00
111123,종로구,2021010505,0.003,0.6,0.022,0.015,44.0,29.0,2021-01-05 05:00:00
111123,종로구,2021010506,0.002,0.5,0.023,0.015,38.0,25.0,2021-01-05 06:00:00
111123,종로구,2021010507,0.004,0.4,0.024,0.014,34.0,20.0,2021-01-05 07:00:00
111123,종로구,2021010508,0.003,0.4,0.023,0.016,28.0,17.0,2021-01-05 08:00:00
111123,종로구,2021010509,0.004,0.5,0.019,0.021,30.0,17.0,2021-01-05 09:00:00
111123,종로구,2021010510,0.004,0.5,0.02,0.021,36.0,19.0,2021-01-05 10:00:00
111123,종로구,2021010511,0.003,0.4,0.028,0.016,35.0,22.0,2021-01-05 11:00:00
111123,종로구,2021010512,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,2021-01-05 12:00:00
111123,종로구,2021010513,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,2021-01-05 13:00:00
111123,종로구,2021010514,0.003,0.4,0.033,0.012,30.0,12.0,2021-01-05 14:00:00
111123,종로구,2021010515,0.003,0.4,0.031,0.016,25.0,12.0,2021-01-05 15:00:00
111123,종로구,2021010516,0.003,0.4,0.032,0.015,23.0,9.0,2021-01-05 16:00:00
111123,종로구,2021010517,0.003,0.4,0.031,0.015,25.0,9.0,2021-01-05 17:00:00
111123,종로구,2021010518,0.002,0.4,0.029,0.018,22.0,10.0,2021-01-05 18:00:00
111123,종로구,2021010519,0.002,0.4,0.025,0.021,19.0,6.0,2021-01-05 19:00:00
111123,종로구,2021010520,0.002,0.5,0.024,0.021,17.0,9.0,2021-01-05 20:00:00
111123,종로구,2021010521,0.002,0.4,0.028,0.016,17.0,9.0,2021-01-05 21:00:00
111123,종로구,2021010522,0.004,0.4,0.031,0.012,14.0,8.0,2021-01-05 22:00:00
111123,종로구,2021010523,0.003,0.4,0.028,0.014,20.0,11.0,2021-01-05 23:00:00
111123,종로구,2021010524,0.002,0.4,0.028,0.012,20.0,12.0,2021-01-06 00:00:00
111123,종로구,2021010601,0.003,0.4,0.026,0.014,20.0,13.0,2021-01-06 01:00:00
111123,종로구,2021010602,0.002,0.5,0.022,0.018,20.0,13.0,2021-01-06 02:00:00
111123,종로구,2021010603,0.003,0.5,0.012,0.027,23.0,16.0,2021-01-06 03:00:00
111123,종로구,2021010604,0.002,0.5,0.019,0.019,20.0,13.0,2021-01-06 04:00:00
111123,종로구,2021010605,0.002,0.5,0.018,0.019,19.0,13.0,2021-01-06 05:00:00
111123,종로구,2021010606,0.003,0.5,0.02,0.019,19.0,12.0,2021-01-06 06:00:00
111123,종로구,2021010607,0.002,0.6,0.004,0.039,21.0,14.0,2021-01-06 07:00:00
111123,종로구,2021010608,0.002,0.7,0.002,0.043,24.0,13.0,2021-01-06 08:00:00
111123,종로구,2021010609,0.003,0.7,0.004,0.047,25.0,14.0,2021-01-06 09:00:00
111123,종로구,2021010610,0.003,0.7,0.008,0.04,28.0,16.0,2021-01-06 10:00:00
111123,종로구,2021010611,0.003,0.5,0.023,0.02,33.0,18.0,2021-01-06 11:00:00
111123,종로구,2021010612,0.003,0.5,0.026,0.019,38.0,24.0,2021-01-06 12:00:00
111123,종로구,2021010613,0.004,0.5,0.029,0.018,28.0,15.0,2021-01-06 13:00:00
111123,종로구,2021010614,0.003,0.4,0.031,0.015,11.0,5.0,2021-01-06 14:00:00
111123,종로구,2021010615,0.003,0.4,0.031,0.015,23.0,12.0,2021-01-06 15:00:00
111123,종로구,2021010616,0.004,0.4,0.024,0.025,28.0,15.0,2021-01-06 16:00:00
111123,종로구,2021010617,0.003,0.5,0.018,0.03,32.0,16.0,2021-01-06 17:00:00
111123,종로구,2021010618,0.004,0.5,0.012,0.038,32.0,15.0,2021-01-06 18:00:00
111123,종로구,2021010619,0.004,0.4,0.017,0.031,32.0,14.0,2021-01-06 19:00:00
111123,종로구,2021010620,0.002,0.5,0.017,0.028,41.333333333333336,14.0,2021-01-06 20:00:00
111123,종로구,2021010621,0.003,0.6,0.008,0.038,33.0,14.0,2021-01-06 21:00:00
111123,종로구,2021010622,0.003,0.6,0.009,0.034,25.0,16.0,2021-01-06 22:00:00
111123,종로구,2021010623,0.002,0.5,0.028,0.012,33.0,15.0,2021-01-06 23:00:00
111123,종로구,2021010624,0.003,0.5,0.031,0.009,42.0,16.0,2021-01-07 00:00:00
111123,종로구,2021010701,0.003,0.5,0.031,0.007,60.0,17.0,2021-01-07 01:00:00
111123,종로구,2021010702,0.003,0.4,0.029,0.007,54.0,17.0,2021-01-07 02:00:00
111123,종로구,2021010703,0.003,0.4,0.026,0.007,72.0,17.0,2021-01-07 03:00:00
111123,종로구,2021010704,0.002,0.4,0.027,0.006,54.0,12.0,2021-01-07 04:00:00
111123,종로구,2021010705,0.003,0.3,0.026,0.006,47.0,11.0,2021-01-07 05:00:00
111123,종로구,2021010706,0.003,0.4,0.025,0.007,46.0,10.0,2021-01-07 06:00:00
111123,종로구,2021010707,0.002,0.4,0.023,0.008,49.0,11.0,2021-01-07 07:00:00
111123,종로구,2021010708,0.002,0.4,0.018,0.014,44.0,12.0,2021-01-07 08:00:00
111123,종로구,2021010709,0.002,0.4,0.017,0.014,45.0,12.0,2021-01-07 09:00:00
111123,종로구,2021010710,0.002,0.5,0.019,0.012,44.0,12.0,2021-01-07 10:00:00
111123,종로구,2021010711,0.002,0.4,0.022,0.012,50.0,16.0,2021-01-07 11:00:00
111123,종로구,2021010712,0.002,0.4,0.024,0.01,44.0,16.0,2021-01-07 12:00:00
111123,종로구,2021010713,0.002,0.4,0.026,0.01,41.0,16.0,2021-01-07 13:00:00
111123,종로구,2021010714,0.002,0.4,0.029,0.01,34.0,13.0,2021-01-07 14:00:00
111123,종로구,2021010715,0.003,0.4,0.03,0.011,48.0,13.0,2021-01-07 15:00:00
111123,종로구,2021010716,0.003,0.4,0.03,0.012,48.666666666666664,23.666666666666668,2021-01-07 16:00:00
111123,종로구,2021010717,0.004,0.4,0.025,0.017,13.666666666666666,10.333333333333334,2021-01-07 17:00:00
111123,종로구,2021010718,0.003,0.4,0.024,0.015,19.0,8.666666666666666,2021-01-07 18:00:00
111123,종로구,2021010719,0.004,0.5,0.02,0.019,35.0,22.0,2021-01-07 19:00:00
111123,종로구,2021010720,0.003,0.5,0.021,0.016,34.666666666666664,26.666666666666668,2021-01-07 20:00:00
111123,종로구,2021010721,0.003,0.4,0.024,0.013,17.0,11.0,2021-01-07 21:00:00
111123,종로구,2021010722,0.003,0.4,0.022,0.014,14.0,10.0,2021-01-07 22:00:00
111123,종로구,2021010723,0.003,0.4,0.025,0.01,18.0,14.0,2021-01-07 23:00:00
111123,종로구,2021010724,0.002,0.4,0.027,0.009,15.0,9.0,2021-01-08 00:00:00
111123,종로구,2021010801,0.003,0.4,0.027,0.008,15.0,10.0,2021-01-08 01:00:00
111123,종로구,2021010802,0.003,0.4,0.027,0.007,16.0,11.0,2021-01-08 02:00:00
111123,종로구,2021010803,0.003,0.4,0.025,0.008,21.0,13.0,2021-01-08 03:00:00
111123,종로구,2021010804,0.004,0.4,0.024,0.008,22.0,12.0,2021-01-08 04:00:00
111123,종로구,2021010805,0.004,0.4,0.026,0.007,26.0,13.0,2021-01-08 05:00:00
111123,종로구,2021010806,0.003,0.5,0.024,0.01,24.0,12.0,2021-01-08 06:00:00
111123,종로구,2021010807,0.003,0.4,0.023,0.011,23.0,12.0,2021-01-08 07:00:00
111123,종로구,2021010808,0.004,0.4,0.019,0.015,20.0,11.0,2021-01-08 08:00:00
111123,종로구,2021010809,0.003,0.5,0.015,0.02,23.0,11.0,2021-01-08 09:00:00
111123,종로구,2021010810,0.003,0.6,0.016,0.021,24.0,10.0,2021-01-08 10:00:00
111123,종로구,2021010811,0.003,0.5,0.02,0.018,27.0,13.0,2021-01-08 11:00:00
111123,종로구,2021010812,0.003,0.4,0.027,0.012,26.0,13.0,2021-01-08 12:00:00
111123,종로구,2021010813,0.004,0.4,0.029,0.01,23.0,17.0,2021-01-08 13:00:00
111123,종로구,2021010814,0.003,0.4,0.03,0.01,18.0,10.0,2021-01-08 14:00:00
111123,종로구,2021010815,0.003,0.4,0.03,0.01,17.0,9.0,2021-01-08 15:00:00
111123,종로구,2021010816,0.003,0.4,0.031,0.011,20.0,11.0,2021-01-08 16:00:00
111123,종로구,2021010817,0.004,0.4,0.029,0.013,20.0,8.0,2021-01-08 17:00:00
111123,종로구,2021010818,0.003,0.5,0.023,0.019,19.0,11.0,2021-01-08 18:00:00
111123,종로구,2021010819,0.002,0.5,0.023,0.018,17.0,9.0,2021-01-08 19:00:00
111123,종로구,2021010820,0.003,0.5,0.026,0.015,15.0,9.0,2021-01-08 20:00:00
111123,종로구,2021010821,0.003,0.5,0.026,0.014,18.0,13.0,2021-01-08 21:00:00
111123,종로구,2021010822,0.003,0.5,0.024,0.014,20.0,14.0,2021-01-08 22:00:00
111123,종로구,2021010823,0.004,0.5,0.024,0.014,17.0,16.0,2021-01-08 23:00:00
111123,종로구,2021010824,0.003,0.5,0.028,0.01,19.0,14.0,2021-01-09 00:00:00
111123,종로구,2021010901,0.004,0.5,0.025,0.013,20.0,11.0,2021-01-09 01:00:00
111123,종로구,2021010902,0.005,0.5,0.023,0.014,20.0,12.0,2021-01-09 02:00:00
111123,종로구,2021010903,0.004,0.5,0.021,0.017,25.0,17.0,2021-01-09 03:00:00
111123,종로구,2021010904,0.004,0.6,0.019,0.017,24.0,15.0,2021-01-09 04:00:00
111123,종로구,2021010905,0.005,0.6,0.017,0.019,25.0,17.0,2021-01-09 05:00:00
111123,종로구,2021010906,0.002,0.6,0.015,0.02,25.0,16.0,2021-01-09 06:00:00
111123,종로구,2021010907,0.003,0.5,0.015,0.019,25.0,18.0,2021-01-09 07:00:00
111123,종로구,2021010908,0.003,0.6,0.008,0.027,26.0,17.0,2021-01-09 08:00:00
111123,종로구,2021010909,0.004,0.6,0.011,0.026,27.0,17.0,2021-01-09 09:00:00
111123,종로구,2021010910,0.004,0.6,0.015,0.023,27.0,13.0,2021-01-09 10:00:00
111123,종로구,2021010911,0.004,0.7,0.014,0.027,33.0,20.0,2021-01-09 11:00:00
111123,종로구,2021010912,0.004,0.6,0.017,0.026,36.0,23.0,2021-01-09 12:00:00
111123,종로구,2021010913,0.003,0.4,0.029,0.01,28.0,19.0,2021-01-09 13:00:00
111123,종로구,2021010914,0.003,0.4,0.031,0.009,27.0,16.0,2021-01-09 14:00:00
111123,종로구,2021010915,0.004,0.4,0.032,0.009,29.0,20.0,2021-01-09 15:00:00
111123,종로구,2021010916,0.004,0.4,0.031,0.011,33.0,21.0,2021-01-09 16:00:00
111123,종로구,2021010917,0.003,0.4,0.032,0.01,29.0,17.0,2021-01-09 17:00:00
111123,종로구,2021010918,0.003,0.4,0.031,0.011,22.0,14.0,2021-01-09 18:00:00
111123,종로구,2021010919,0.002,0.4,0.027,0.014,21.0,12.0,2021-01-09 19:00:00
111123,종로구,2021010920,0.003,0.5,0.026,0.014,24.0,14.0,2021-01-09 20:00:00
111123,종로구,2021010921,0.003,0.4,0.027,0.013,26.0,18.0,2021-01-09 21:00:00
111123,종로구,2021010922,0.003,0.5,0.025,0.014,22.0,15.0,2021-01-09 22:00:00
111123,종로구,2021010923,0.004,0.5,0.025,0.014,24.0,21.0,2021-01-09 23:00:00
111123,종로구,2021010924,0.003,0.5,0.019,0.019,26.0,18.0,2021-01-10 00:00:00
111123,종로구,2021011001,0.003,0.6,0.017,0.023,25.0,19.0,2021-01-10 01:00:00
111123,종로구,2021011002,0.004,0.7,0.013,0.026,28.0,19.0,2021-01-10 02:00:00
111123,종로구,2021011003,0.005,0.7,0.015,0.024,29.0,22.0,2021-01-10 03:00:00
111123,종로구,2021011004,0.003,0.7,0.005,0.036,30.0,21.0,2021-01-10 04:00:00
111123,종로구,2021011005,0.004,0.8,0.002,0.039,30.0,24.0,2021-01-10 05:00:00
111123,종로구,2021011006,0.002,0.8,0.002,0.041,32.0,23.0,2021-01-10 06:00:00
111123,종로구,2021011007,0.003,0.9,0.002,0.042,34.0,27.0,2021-01-10 07:00:00
111123,종로구,2021011008,0.002,0.9,0.002,0.044,33.0,26.0,2021-01-10 08:00:00
111123,종로구,2021011009,0.003,0.9,0.005,0.039,34.0,27.0,2021-01-10 09:00:00
111123,종로구,2021011010,0.003,1.0,0.008,0.037,39.0,27.0,2021-01-10 10:00:00
111123,종로구,2021011011,0.004,0.9,0.011,0.035,48.0,36.0,2021-01-10 11:00:00
111123,종로구,2021011012,0.004,0.8,0.017,0.028,48.0,35.0,2021-01-10 12:00:00
111123,종로구,2021011013,0.003,0.7,0.019,0.026,43.0,32.0,2021-01-10 13:00:00
111123,종로구,2021011014,0.004,0.7,0.018,0.028,41.0,30.0,2021-01-10 14:00:00
111123,종로구,2021011015,0.004,0.7,0.015,0.032,44.0,34.0,2021-01-10 15:00:00
111123,종로구,2021011016,0.004,0.6,0.015,0.032,40.0,29.0,2021-01-10 16:00:00
111123,종로구,2021011017,0.004,0.6,0.011,0.035,37.0,28.0,2021-01-10 17:00:00
111123,종로구,2021011018,0.003,0.6,0.01,0.034,33.0,23.0,2021-01-10 18:00:00
111123,종로구,2021011019,0.003,0.6,0.01,0.034,32.0,22.0,2021-01-10 19:00:00
111123,종로구,2021011020,0.003,0.5,0.017,0.025,26.0,18.0,2021-01-10 20:00:00
111123,종로구,2021011021,0.003,0.6,0.004,0.041,31.0,21.0,2021-01-10 21:00:00
111123,종로구,2021011022,0.003,0.7,0.002,0.045,36.0,23.0,2021-01-10 22:00:00
111123,종로구,2021011023,0.002,0.8,0.003,0.044,42.0,30.0,2021-01-10 23:00:00
111123,종로구,2021011024,0.003,0.6,0.01,0.03,36.0,26.0,2021-01-11 00:00:00
111123,종로구,2021011101,0.003,0.5,0.019,0.019,39.0,26.0,2021-01-11 01:00:00
111123,종로구,2021011102,0.003,0.5,0.02,0.019,39.0,27.0,2021-01-11 02:00:00
111123,종로구,2021011103,0.003,0.6,0.01,0.028,43.0,30.0,2021-01-11 03:00:00
111123,종로구,2021011104,0.003,0.7,0.008,0.034,39.0,26.0,2021-01-11 04:00:00
111123,종로구,2021011105,0.003,0.8,0.004,0.038,41.0,29.0,2021-01-11 05:00:00
111123,종로구,2021011106,0.002,0.8,0.004,0.038,40.0,28.0,2021-01-11 06:00:00
111123,종로구,2021011107,0.004,0.9,0.003,0.042,42.0,30.0,2021-01-11 07:00:00
111123,종로구,2021011108,0.004,1.0,0.002,0.05,46.0,31.0,2021-01-11 08:00:00
111123,종로구,2021011109,0.004,1.1,0.003,0.053,49.0,35.0,2021-01-11 09:00:00
111123,종로구,2021011110,0.003,1.0,0.003,0.047,51.0,36.0,2021-01-11 10:00:00
111123,종로구,2021011111,0.004,1.0,0.004,0.047,59.0,39.0,2021-01-11 11:00:00
111123,종로구,2021011112,0.004,1.0,0.005,0.044,62.0,43.0,2021-01-11 12:00:00
111123,종로구,2021011113,0.004,0.9,0.007,0.044,72.0,46.0,2021-01-11 13:00:00
111123,종로구,2021011114,0.004,0.9,0.008,0.042,62.0,44.0,2021-01-11 14:00:00
111123,종로구,2021011115,0.004,0.9,0.008,0.039,47.0,31.0,2021-01-11 15:00:00
111123,종로구,2021011116,0.003,0.8,0.007,0.041,48.0,36.0,2021-01-11 16:00:00
111123,종로구,2021011117,0.003,0.8,0.005,0.04,46.0,33.0,2021-01-11 17:00:00
111123,종로구,2021011118,0.004,0.8,0.003,0.043,43.0,31.0,2021-01-11 18:00:00
111123,종로구,2021011119,0.004,0.9,0.002,0.047,43.0,32.0,2021-01-11 19:00:00
111123,종로구,2021011120,0.003,0.9,0.003,0.052,39.0,29.0,2021-01-11 20:00:00
111123,종로구,2021011121,0.003,1.0,0.002,0.054,44.0,35.0,2021-01-11 21:00:00
111123,종로구,2021011122,0.005,0.8,0.001,0.046,44.0,35.0,2021-01-11 22:00:00
111123,종로구,2021011123,0.003,0.9,0.002,0.051,49.0,38.0,2021-01-11 23:00:00
111123,종로구,2021011124,0.004,1.0,0.002,0.052,43.0,35.0,2021-01-12 00:00:00
111123,종로구,2021011201,0.003,1.1,0.002,0.058,50.0,39.0,2021-01-12 01:00:00
111123,종로구,2021011202,0.004,1.2,0.003,0.056,56.0,44.0,2021-01-12 02:00:00
111123,종로구,2021011203,0.003,0.9,0.002,0.046,59.0,44.0,2021-01-12 03:00:00
111123,종로구,2021011204,0.002,1.0,0.002,0.049,51.0,43.0,2021-01-12 04:00:00
111123,종로구,2021011205,0.003,1.1,0.002,0.052,56.0,43.0,2021-01-12 05:00:00
111123,종로구,2021011206,0.003,1.0,0.002,0.048,52.0,43.0,2021-01-12 06:00:00
111123,종로구,2021011207,0.002,1.0,0.002,0.048,56.0,43.0,2021-01-12 07:00:00
111123,종로구,2021011208,0.003,1.1,0.002,0.053,52.0,44.0,2021-01-12 08:00:00
111123,종로구,2021011209,0.003,1.3,0.003,0.052,57.0,47.0,2021-01-12 09:00:00
111123,종로구,2021011210,0.003,1.2,0.004,0.053,60.0,48.0,2021-01-12 10:00:00
111123,종로구,2021011211,0.003,1.1,0.005,0.046,72.0,56.0,2021-01-12 11:00:00
111123,종로구,2021011212,0.004,0.9,0.007,0.046,73.0,58.0,2021-01-12 12:00:00
111123,종로구,2021011213,0.005,1.0,0.007,0.049,73.0,59.0,2021-01-12 13:00:00
111123,종로구,2021011214,0.003,0.9,0.005,0.047,71.0,58.0,2021-01-12 14:00:00
111123,종로구,2021011215,0.004,0.9,0.004,0.047,64.0,50.0,2021-01-12 15:00:00
111123,종로구,2021011216,0.003,1.0,0.003,0.048,60.0,45.0,2021-01-12 16:00:00
111123,종로구,2021011217,0.003,0.9,0.003,0.047,73.0,58.0,2021-01-12 17:00:00
111123,종로구,2021011218,0.003,1.1,0.002,0.055,71.0,59.0,2021-01-12 18:00:00
111123,종로구,2021011219,0.004,1.3,0.002,0.064,79.0,67.0,2021-01-12 19:00:00
